trip_id,payment_type,amount,tip
997,Wallet,37.92,0.0
998,Wallet,576.72,4.63
999,UPI,79.68,26.14
1000,Card,240.36,0.0
1001,UPI,356.88,49.28
1002,UPI,75.06,7.51
1003,UPI,215.52,0.0
1004,UPI,136.08,11.85
1005,Card,529.68,27.66
1006,UPI,632.88,39.44
1007,Wallet,243.6,36.32
1008,UPI,112.08,6.68
1009,Wallet,309.48,43.99
1010,UPI,71.28,0.0
1011,UPI,18.24,4.78
1012,UPI,291.78,0.0
1013,Wallet,154.62,34.95
1014,UPI,424.8,1.55
1015,Wallet,238.18,0.0
1016,Wallet,163.8,16.66
1017,Wallet,129.24,17.31
1018,UPI,418.18,3.3
1019,UPI,316.08,1.31
1020,Wallet,345.48,26.81
1021,Wallet,79.92,24.65
1022,Wallet,262.8,0.0
1023,UPI,271.32,6.36
1024,Card,92.4,45.8
1025,Card,637.92,38.53
1026,UPI,278.78,37.58
1027,Card,74.88,2.66
1028,UPI,45.24,33.61
1029,Wallet,58.92,27.23
1030,Card,598.8,0.0
1031,Card,177.36,0.0
1032,Card,129.6,46.68
1033,Wallet,359.16,45.98
1034,Card,403.2,18.08
1035,UPI,289.68,9.82
1036,Wallet,165.84,17.6
1037,UPI,347.76,47.97
1038,Wallet,700.08,0.0
1039,Wallet,367.92,20.67
1040,UPI,320.98,41.55
1041,Card,60.62,0.0
1042,Card,260.5,31.51
1043,Card,677.28,6.68
1044,Wallet,129.12,15.17
1045,Card,515.7,16.12
1046,Wallet,191.64,14.21
1047,Wallet,367.92,49.35
1048,Card,116.64,29.37
1049,Card,516.96,0.0
1050,Card,283.39,27.44
1051,UPI,234.84,43.51
1052,UPI,25.68,0.0
1053,UPI,346.32,24.58
1054,UPI,540.96,0.0
1055,UPI,103.2,0.0
1056,Wallet,62.1,43.96
1057,Card,241.2,33.39
1058,Card,594.72,45.8
1059,UPI,631.68,45.12
1060,Wallet,270.72,28.13
1061,Wallet,224.06,5.01
1062,Card,664.8,17.43
1063,UPI,77.4,14.19
1064,UPI,278.64,30.84
1065,Wallet,312.48,19.64
1066,Wallet,73.68,0.0
1067,UPI,533.88,14.05
1068,Wallet,341.04,44.53
1069,UPI,290.34,13.2
1070,Card,26.4,48.76
1071,Card,689.76,2.65
1072,UPI,289.98,30.24
1073,Wallet,679.44,43.82
1074,Card,377.71,43.91
1075,Wallet,238.08,33.64
1076,Wallet,210.84,15.8
1077,Wallet,169.2,0.0
1078,Card,546.96,0.0
1079,Wallet,497.34,0.0
1080,Card,396.86,0.0
1081,Card,562.08,0.0
1082,UPI,171.96,13.38
1083,UPI,268.44,0.0
1084,UPI,379.15,24.33
1085,Wallet,218.52,0.0
1086,UPI,315.36,40.18
1087,Wallet,487.2,17.98
1088,Wallet,497.7,0.81
1089,UPI,168.0,34.2
1090,Wallet,196.2,1.42
1091,Card,163.44,26.61
1092,Card,285.72,0.0
1093,Wallet,225.94,0.0
1094,UPI,353.28,43.48
1095,Wallet,174.48,18.41
1096,UPI,270.0,6.17
1097,Card,343.73,46.64
1098,Card,373.86,1.29
1099,Wallet,163.08,35.85
1100,UPI,156.24,10.85
1101,Wallet,78.96,6.95
1102,UPI,127.44,0.0
1103,UPI,24.19,0.0
1104,Card,269.42,14.13
1105,Card,347.04,20.72
1106,Wallet,140.22,0.0
1107,Wallet,334.98,46.29
1108,Wallet,379.58,28.98
1109,UPI,50.11,0.0
1110,Card,434.7,0.0
1111,Wallet,235.8,30.15
1112,UPI,238.32,4.84
1113,Wallet,22.32,27.86
1114,Card,364.32,0.0
1115,Card,229.68,11.93
1116,Wallet,485.1,0.0
1117,Card,172.66,42.48
1118,Wallet,234.0,6.55
1119,Wallet,296.06,27.76
1120,Wallet,220.18,0.0
1121,Card,225.22,12.24
1122,Card,85.68,8.53
1123,UPI,239.76,13.08
1124,Card,144.24,1.94
1125,Wallet,37.2,38.32
1126,Wallet,284.88,27.14
1127,Wallet,77.22,10.38
1128,Card,331.68,0.0
1129,UPI,407.09,17.55
1130,Card,379.8,45.78
1131,Wallet,50.88,0.0
1132,UPI,123.6,0.0
1133,Wallet,233.46,11.34
1134,Wallet,223.44,8.18
1135,Wallet,386.21,11.58
1136,Wallet,219.84,22.68
1137,Wallet,82.62,40.89
1138,Card,149.47,0.0
1139,Card,107.52,0.0
1140,Card,151.38,29.7
1141,Wallet,257.58,46.62
1142,UPI,43.44,43.9
1143,UPI,534.24,15.9
1144,Wallet,22.03,0.0
1145,Wallet,431.42,0.0
1146,Card,408.38,29.55
1147,Wallet,325.68,0.0
1148,UPI,183.24,34.7
1149,UPI,260.06,3.93
1150,Card,295.08,16.88
1151,UPI,300.53,0.0
1152,Wallet,261.54,0.0
1153,UPI,369.36,0.0
1154,Wallet,120.96,33.17
1155,Wallet,144.58,0.0
1156,Card,113.33,0.0
1157,Wallet,316.32,23.72
1158,UPI,18.72,17.43
1159,Wallet,378.43,0.0
1160,Card,40.5,29.83
1161,Card,200.88,0.0
1162,Wallet,112.92,0.0
1163,UPI,423.65,0.0
1164,UPI,40.5,13.53
1165,Card,220.68,14.52
1166,UPI,171.9,0.0
1167,Card,419.04,23.78
1168,Wallet,139.5,48.75
1169,Card,309.36,49.8
1170,Wallet,265.39,13.81
1171,Wallet,497.88,0.0
1172,UPI,278.88,0.0
1173,UPI,51.98,44.98
1174,Card,150.48,4.35
1175,UPI,114.96,13.25
1176,UPI,52.56,0.58
1177,UPI,44.64,11.36
1178,Card,97.44,6.03
1179,UPI,252.36,39.47
1180,Card,487.8,43.59
1181,UPI,115.2,37.53
1182,UPI,236.64,0.0
1183,UPI,77.76,12.74
1184,Wallet,538.08,0.0
1185,UPI,41.04,24.08
1186,Card,496.08,18.79
1187,Wallet,266.4,42.31
1188,Wallet,80.64,0.0
1189,Card,83.16,0.0
1190,Wallet,364.14,22.98
1191,UPI,259.92,41.37
1192,Wallet,509.04,16.38
1193,Wallet,511.92,0.0
1194,Card,28.8,21.16
1195,UPI,144.54,0.0
1196,Wallet,147.42,0.0
1197,Card,264.06,0.38
1198,Wallet,23.47,0.0
1199,Card,381.78,8.06
1200,Wallet,157.14,19.33
1201,Card,197.76,44.39
1202,Card,114.77,2.58
1203,Wallet,300.48,0.0
1204,Wallet,79.08,26.95
1205,Card,88.92,30.28
1206,Wallet,167.4,13.68
1207,UPI,276.84,6.78
1208,Wallet,486.18,0.0
1209,Wallet,241.02,20.43
1210,UPI,243.24,0.0
1211,Card,322.92,26.88
1212,Card,69.6,24.8
1213,Wallet,311.9,45.8
1214,UPI,335.28,20.66
1215,UPI,197.86,18.87
1216,Card,194.83,0.0
1217,UPI,201.31,19.1
1218,Card,272.64,27.6
1219,Wallet,221.28,0.0
1220,UPI,64.44,21.77
1221,Card,550.32,4.09
1222,Card,312.12,21.13
1223,Wallet,36.18,0.89
1224,Wallet,225.6,31.93
1225,UPI,286.2,24.87
1226,UPI,94.92,0.0
1227,Wallet,218.88,48.6
1228,Card,111.96,32.37
1229,Wallet,62.52,45.97
1230,UPI,498.42,35.52
1231,UPI,45.79,31.71
1232,UPI,300.42,23.9
1233,UPI,302.58,41.7
1234,Wallet,305.28,0.0
1235,Wallet,461.52,12.64
1236,Wallet,106.8,45.07
1237,Wallet,175.2,33.88
1238,Card,253.56,41.33
1239,Wallet,209.38,34.09
1240,Wallet,355.8,0.0
1241,UPI,217.26,21.86
1242,Wallet,193.2,0.0
1243,UPI,134.16,0.0
1244,UPI,254.88,0.0
1245,Card,329.58,12.44
1246,UPI,103.68,0.0
1247,Wallet,232.38,0.0
1248,UPI,167.28,48.04
1249,UPI,13.44,0.0
1250,UPI,285.84,0.0
1251,UPI,627.36,41.9
1252,Wallet,213.84,0.0
1253,UPI,171.36,38.5
1254,UPI,242.76,7.14
1255,UPI,605.04,0.0
1256,Wallet,192.06,43.06
1257,Wallet,646.8,34.64
1258,UPI,417.74,0.0
1259,UPI,258.24,43.92
1260,UPI,267.96,17.54
1261,Card,441.6,22.56
1262,UPI,476.46,41.82
1263,UPI,29.34,0.0
1264,Wallet,161.42,0.0
1265,Card,326.4,0.0
1266,Wallet,575.04,45.18
1267,Wallet,366.3,16.34
1268,UPI,388.32,23.62
1269,Wallet,144.72,11.64
1270,UPI,194.16,35.41
1271,Card,256.68,49.58
1272,Wallet,340.44,38.52
1273,Card,247.14,47.26
1274,Wallet,19.08,42.77
1275,UPI,533.88,45.55
1276,Card,172.44,44.96
1277,Card,446.58,28.96
1278,Wallet,125.64,11.48
1279,UPI,418.56,43.92
1280,UPI,247.68,29.23
1281,Wallet,352.2,40.31
1282,Card,32.52,0.0
1283,UPI,131.64,0.0
1284,Card,186.36,0.0
1285,Card,334.2,12.45
1286,UPI,560.88,0.0
1287,Wallet,566.16,0.0
1288,UPI,220.9,0.0
1289,UPI,178.7,3.72
1290,UPI,471.78,7.37
1291,Wallet,81.0,38.01
1292,Card,291.12,28.44
1293,Wallet,207.6,44.88
1294,Card,183.48,42.9
1295,Wallet,112.92,32.98
1296,Card,22.86,13.2
1297,Wallet,178.85,0.0
1298,UPI,120.0,17.93
1299,Card,369.5,31.55
1300,Wallet,308.16,2.33
1301,UPI,149.64,0.0
1302,Wallet,325.68,10.79
1303,UPI,152.82,0.0
1304,UPI,344.16,23.29
1305,UPI,37.08,0.0
1306,Card,428.04,14.14
1307,Wallet,271.58,32.5
1308,Card,356.88,39.51
1309,Card,137.66,35.41
1310,UPI,311.04,46.28
1311,Card,134.64,9.92
1312,Wallet,487.8,38.21
1313,UPI,508.32,0.0
1314,Card,410.69,0.0
1315,UPI,166.5,0.0
1316,Card,30.96,31.42
1317,Card,91.8,0.0
1318,UPI,417.36,30.21
1319,Wallet,32.22,30.48
1320,UPI,322.56,0.0
1321,Card,403.02,39.17
1322,UPI,419.04,10.2
1323,Card,27.5,0.0
1324,Card,500.64,3.63
1325,UPI,286.56,30.4
1326,Card,455.76,3.86
1327,Wallet,500.4,24.37
1328,Card,211.2,30.91
1329,UPI,161.82,1.15
1330,Card,584.4,0.0
1331,UPI,81.18,40.08
1332,Wallet,21.17,6.4
1333,Wallet,337.86,5.15
1334,UPI,131.33,13.56
1335,Wallet,184.92,49.48
1336,Card,134.28,29.09
1337,Wallet,566.64,0.0
1338,Card,247.32,1.41
1339,Card,136.8,23.01
1340,Wallet,73.73,0.0
1341,Wallet,171.07,0.0
1342,UPI,247.1,6.83
1343,Wallet,678.96,34.01
1344,UPI,291.24,16.26
1345,UPI,209.7,47.35
1346,UPI,162.72,27.99
1347,Wallet,210.53,43.13
1348,UPI,248.83,3.2
1349,Wallet,193.32,24.29
1350,UPI,510.84,32.6
1351,Wallet,60.0,47.78
1352,Wallet,128.52,22.55
1353,UPI,340.27,0.42
1354,Wallet,183.36,23.22
1355,Wallet,36.18,0.0
1356,Wallet,83.4,3.99
1357,UPI,258.48,0.0
1358,Wallet,243.12,38.92
1359,Card,320.88,9.93
1360,Wallet,257.62,8.23
1361,UPI,297.12,42.71
1362,UPI,13.2,39.72
1363,Card,319.8,37.8
1364,Wallet,200.88,0.0
1365,Wallet,56.74,10.72
1366,Card,240.84,0.0
1367,Card,32.58,37.96
1368,Wallet,86.04,3.91
1369,Card,184.56,44.67
1370,UPI,290.64,28.02
1371,Card,333.48,14.33
1372,Wallet,325.8,18.7
1373,Card,196.99,0.0
1374,Wallet,132.48,4.97
1375,UPI,192.67,3.75
1376,Card,340.7,24.2
1377,UPI,231.84,48.89
1378,Wallet,426.96,4.21
1379,Wallet,34.74,38.3
1380,Card,129.17,46.24
1381,UPI,93.02,22.58
1382,UPI,418.32,13.69
1383,Card,164.4,30.54
1384,Wallet,28.44,7.91
1385,Card,391.97,3.27
1386,Wallet,495.72,20.98
1387,Wallet,59.4,0.0
1388,Wallet,78.48,10.18
1389,Wallet,427.68,0.0
1390,UPI,266.94,27.2
1391,Card,356.16,2.12
1392,Card,280.66,0.0
1393,UPI,161.64,46.08
1394,UPI,636.72,20.61
1395,UPI,611.28,0.0
1396,Card,537.6,19.29
1397,UPI,193.44,12.27
1398,Card,15.12,0.0
1399,Wallet,169.56,49.39
1400,UPI,75.78,48.97
1401,Card,111.6,0.0
1402,Wallet,501.12,0.0
1403,Card,75.46,0.0
1404,Card,139.97,20.14
1405,UPI,374.4,34.3
1406,UPI,331.38,32.92
1407,UPI,54.24,45.84
1408,Wallet,308.16,0.0
1409,Wallet,318.24,29.13
1410,Card,125.57,34.7
1411,Wallet,99.12,18.13
1412,Wallet,72.0,5.74
1413,UPI,157.14,3.48
1414,UPI,286.92,47.8
1415,Wallet,142.02,33.78
1416,Wallet,597.6,42.81
1417,UPI,316.44,9.64
1418,UPI,386.5,32.24
1419,Wallet,308.4,0.0
1420,UPI,108.48,27.46
1421,UPI,185.88,23.21
1422,Wallet,244.32,46.18
1423,Card,32.54,37.82
1424,UPI,43.2,29.88
1425,Card,178.2,0.0
1426,Card,295.44,5.35
1427,Card,249.12,45.69
1428,Wallet,457.2,0.0
1429,Card,483.12,46.33
1430,Card,56.74,35.91
1431,Card,246.53,14.97
1432,Wallet,408.24,46.4
1433,Card,384.12,0.0
1434,Wallet,283.2,22.03
1435,UPI,504.24,37.33
1436,Wallet,50.28,20.13
1437,Wallet,265.97,15.36
1438,Card,107.14,41.3
1439,Card,294.91,44.84
1440,UPI,120.48,27.04
1441,Wallet,360.0,43.35
1442,UPI,32.4,0.0
1443,UPI,15.26,0.0
1444,UPI,162.36,29.57
1445,UPI,266.64,43.02
1446,Wallet,429.6,48.56
1447,Wallet,561.12,0.0
1448,Card,223.2,35.53
1449,Card,378.54,33.52
1450,Card,468.72,0.81
1451,Wallet,63.65,46.61
1452,UPI,286.8,18.92
1453,Card,172.44,4.37
1454,Wallet,321.0,24.42
1455,Card,634.8,34.48
1456,Card,237.42,49.61
1457,UPI,346.5,43.28
1458,UPI,274.8,37.33
1459,UPI,123.36,0.0
1460,Card,683.52,36.8
1461,Card,129.12,36.03
1462,Card,387.36,37.79
1463,UPI,163.62,37.86
1464,Wallet,196.27,30.51
1465,Card,423.22,6.95
1466,UPI,348.48,41.82
1467,Wallet,427.54,39.0
1468,UPI,324.48,0.0
1469,Card,368.93,35.37
1470,Card,341.4,25.95
1471,UPI,320.04,0.0
1472,Card,75.6,0.0
1473,Card,329.64,0.0
1474,Wallet,353.09,8.21
1475,Wallet,155.04,30.18
1476,UPI,390.24,0.0
1477,Wallet,75.12,0.0
1478,Card,373.97,0.0
1479,Card,98.5,23.28
1480,UPI,320.28,27.76
1481,Wallet,266.58,1.22
1482,Card,312.19,5.6
1483,UPI,87.12,36.99
1484,UPI,56.88,35.78
1485,Wallet,355.92,0.0
1486,Wallet,39.6,0.0
1487,Card,467.1,14.49
1488,Card,616.56,35.04
1489,Card,377.28,0.0
1490,Card,193.68,35.87
1491,Wallet,277.38,6.95
1492,Wallet,244.22,16.36
1493,Card,242.93,0.0
1494,Wallet,392.26,16.16
1495,Wallet,419.58,0.0
1496,UPI,687.6,5.16
1497,Card,190.94,0.0
1498,UPI,600.96,35.68
1499,Card,197.46,32.32
1500,UPI,264.24,45.82
1501,UPI,120.38,29.97
1502,UPI,150.66,0.0
1503,UPI,320.64,29.75
1504,Wallet,37.92,0.0
1505,Card,475.56,43.5
1506,UPI,136.22,43.84
1507,Card,70.56,13.5
1508,UPI,16.56,0.0
1509,UPI,222.96,0.0
1510,Wallet,223.68,0.0
1511,UPI,108.48,29.05
1512,Card,98.93,31.17
1513,Wallet,172.62,16.03
1514,Card,165.6,0.0
1515,Card,323.04,0.0
1516,UPI,234.0,11.07
1517,Card,327.17,29.19
1518,Wallet,202.8,10.19
1519,Card,289.44,0.0
1520,Wallet,417.6,0.0
1521,UPI,99.24,0.27
1522,UPI,312.0,17.04
1523,Wallet,311.76,0.0
1524,UPI,186.96,0.0
1525,Wallet,236.16,5.33
1526,Card,237.36,45.06
1527,UPI,107.1,10.01
1528,UPI,59.58,15.54
1529,Card,380.45,0.0
1530,Wallet,432.9,41.89
1531,UPI,522.18,44.18
1532,Card,407.81,2.03
1533,Wallet,288.54,4.33
1534,UPI,396.96,31.96
1535,UPI,198.72,43.36
1536,Wallet,196.42,1.01
1537,Wallet,235.32,0.0
1538,Card,126.96,0.0
1539,UPI,132.96,0.0
1540,Wallet,372.82,24.98
1541,Card,451.92,0.0
1542,UPI,356.98,0.0
1543,Card,338.64,2.07
1544,UPI,387.36,38.33
1545,Card,123.84,36.09
1546,Card,628.32,43.41
1547,Card,172.32,46.67
1548,Card,218.16,47.21
1549,UPI,193.68,9.22
1550,UPI,299.09,43.91
1551,Wallet,444.72,41.5
1552,Wallet,477.0,0.0
1553,Card,142.56,35.86
1554,Card,317.38,13.6
1555,UPI,275.52,15.82
1556,UPI,452.88,0.0
1557,Wallet,117.72,34.64
1558,Card,212.94,26.85
1559,Wallet,556.56,0.0
1560,Wallet,403.78,0.0
1561,Card,442.56,7.77
1562,Card,411.66,28.62
1563,UPI,367.92,0.0
1564,Wallet,343.32,43.99
1565,UPI,88.7,0.0
1566,UPI,319.44,22.55
1567,UPI,351.0,25.7
1568,Wallet,533.7,43.9
1569,Wallet,495.72,47.56
1570,Card,295.2,11.58
1571,Card,194.4,0.0
1572,Wallet,126.86,20.21
1573,Card,424.32,34.7
1574,UPI,106.2,0.0
1575,Card,321.48,0.0
1576,Card,204.84,29.92
1577,UPI,62.16,3.98
1578,UPI,195.12,16.29
1579,Card,281.4,0.0
1580,Wallet,156.12,43.77
1581,Card,59.04,33.68
1582,UPI,576.96,7.91
1583,Wallet,265.32,9.46
1584,Card,38.52,48.77
1585,UPI,83.76,15.71
1586,Wallet,402.0,38.47
1587,Wallet,122.11,38.85
1588,Wallet,362.52,33.73
1589,Wallet,276.77,0.0
1590,UPI,90.14,0.0
1591,Wallet,89.28,0.0
1592,Card,381.6,26.19
1593,UPI,80.16,13.04
1594,UPI,508.68,48.03
1595,Wallet,346.03,19.9
1596,UPI,208.44,44.52
1597,Card,109.3,0.0
1598,Card,320.64,36.68
1599,UPI,280.92,0.0
1600,Wallet,183.0,18.59
1601,Card,259.2,15.13
1602,Wallet,106.32,5.58
1603,UPI,401.22,4.37
1604,Card,537.84,15.43
1605,UPI,108.24,4.87
1606,Card,101.7,0.0
1607,UPI,301.44,15.58
1608,Card,85.68,16.25
1609,UPI,164.52,2.29
1610,Card,187.38,0.0
1611,Wallet,139.5,0.66
1612,Wallet,364.32,47.23
1613,UPI,474.72,40.5
1614,Wallet,35.04,12.76
1615,UPI,329.76,0.0
1616,Wallet,433.44,0.0
1617,Card,516.0,32.28
1618,Card,369.79,11.07
1619,UPI,522.0,0.0
1620,Wallet,275.76,0.0
1621,Wallet,36.0,0.0
1622,UPI,711.12,43.55
1623,Card,337.82,6.25
1624,Card,43.92,12.6
1625,UPI,392.4,2.76
1626,UPI,244.94,0.0
1627,UPI,70.32,30.9
1628,Card,153.12,0.0
1629,Wallet,191.23,26.23
1630,Wallet,178.2,11.59
1631,Wallet,92.16,27.68
1632,Wallet,353.66,0.0
1633,Card,220.32,42.09
1634,Wallet,384.05,8.54
1635,UPI,207.24,0.0
1636,UPI,372.72,34.99
1637,UPI,78.3,36.13
1638,UPI,202.5,48.63
1639,Wallet,249.48,14.27
1640,UPI,263.38,44.04
1641,Card,449.1,0.0
1642,UPI,251.1,10.2
1643,UPI,206.46,0.0
1644,UPI,316.92,19.03
1645,UPI,329.04,0.0
1646,Wallet,239.47,48.85
1647,Card,321.84,0.0
1648,Card,215.28,44.52
1649,Wallet,288.72,0.0
1650,UPI,85.32,12.41
1651,UPI,564.0,30.0
1652,Wallet,168.05,34.66
1653,Card,286.2,10.98
1654,Card,712.56,35.67
1655,Card,643.68,32.6
1656,Card,65.7,29.73
1657,Card,385.34,38.4
1658,Wallet,28.32,15.94
1659,Card,25.92,0.0
1660,Wallet,231.24,5.65
1661,UPI,312.72,0.0
1662,Wallet,326.88,0.0
1663,Card,205.68,12.84
1664,Wallet,272.52,34.74
1665,UPI,144.0,44.75
1666,Card,437.4,41.04
1667,UPI,183.96,47.45
1668,UPI,277.2,0.0
1669,Card,34.8,0.0
1670,Card,554.88,40.91
1671,Card,14.88,0.0
1672,UPI,165.24,0.0
1673,Card,275.04,22.01
1674,Wallet,311.58,40.99
1675,Wallet,153.36,29.18
1676,Card,82.68,14.5
1677,UPI,346.14,31.12
1678,UPI,160.2,23.77
1679,UPI,116.46,0.0
1680,Card,99.72,19.23
1681,Card,700.08,40.32
1682,Wallet,180.0,0.0
1683,UPI,50.52,34.03
1684,UPI,60.66,11.64
1685,Wallet,186.12,5.45
1686,Wallet,534.96,0.0
1687,Card,73.58,19.67
1688,UPI,349.92,29.84
1689,Wallet,410.58,22.97
1690,UPI,319.1,0.0
1691,UPI,88.56,35.45
1692,Card,69.84,19.97
1693,UPI,30.48,29.36
1694,UPI,248.64,3.6
1695,Card,301.56,26.58
1696,UPI,134.64,3.95
1697,Card,226.44,7.67
1698,Wallet,176.4,26.88
1699,Wallet,155.52,49.39
1700,Wallet,87.26,0.0
1701,Wallet,153.96,30.13
1702,Wallet,205.32,16.71
1703,Wallet,417.78,15.44
1704,UPI,494.1,49.86
1705,Card,15.26,0.0
1706,Wallet,315.6,2.9
1707,UPI,172.2,5.72
1708,Card,22.32,29.76
1709,Wallet,190.8,48.79
1710,Card,339.72,39.34
1711,UPI,42.62,0.0
1712,Card,102.72,5.18
1713,UPI,353.16,18.46
1714,Card,136.56,12.48
1715,Wallet,319.25,11.47
1716,Wallet,118.2,8.58
1717,Card,233.1,0.0
1718,UPI,258.24,0.0
1719,UPI,288.36,3.46
1720,UPI,88.42,46.5
1721,Wallet,254.02,14.59
1722,Card,25.2,39.74
1723,Wallet,201.36,29.09
1724,UPI,363.36,29.05
1725,Card,128.16,7.25
1726,UPI,58.5,0.0
1727,Wallet,280.44,8.53
1728,Wallet,51.84,19.1
1729,Card,158.22,32.76
1730,UPI,451.62,4.92
1731,Card,367.49,14.35
1732,Card,354.24,11.56
1733,Card,421.92,0.0
1734,Card,359.52,0.0
1735,Wallet,301.82,23.79
1736,Wallet,619.44,46.12
1737,Wallet,90.36,48.34
1738,Wallet,87.84,0.0
1739,Wallet,107.64,48.77
1740,UPI,301.2,19.57
1741,Card,115.44,0.0
1742,Card,319.44,0.0
1743,UPI,228.78,47.6
1744,UPI,707.76,47.91
1745,Wallet,375.7,14.99
1746,Card,383.9,27.65
1747,UPI,558.96,35.13
1748,UPI,210.42,7.54
1749,UPI,474.96,34.1
1750,UPI,24.91,30.79
1751,Wallet,132.0,13.36
1752,Card,195.6,10.79
1753,Card,156.48,0.0
1754,Card,524.34,0.0
1755,Wallet,301.92,29.96
1756,UPI,130.08,0.0
1757,UPI,328.8,26.61
1758,UPI,58.46,0.0
1759,Wallet,345.12,30.18
1760,UPI,339.55,0.0
1761,Card,395.04,0.0
1762,UPI,150.48,0.0
1763,UPI,25.38,3.62
1764,Card,456.66,21.61
1765,UPI,238.92,0.49
1766,UPI,290.16,16.31
1767,UPI,153.12,20.21
1768,UPI,353.52,26.43
1769,Wallet,380.74,0.0
1770,UPI,101.76,22.93
1771,Card,281.52,0.0
1772,Wallet,679.2,0.0
1773,Wallet,285.12,0.76
1774,Wallet,62.88,0.0
1775,Card,157.32,0.0
1776,UPI,185.04,6.73
1777,UPI,442.44,49.87
1778,UPI,134.82,0.0
1779,UPI,237.46,0.0
1780,Card,277.56,48.6
1781,UPI,391.2,35.38
1782,UPI,453.84,24.45
1783,Card,76.32,39.69
1784,UPI,349.78,29.19
1785,UPI,39.6,7.16
1786,Card,350.16,0.0
1787,Card,526.14,8.68
1788,UPI,205.38,34.37
1789,UPI,97.56,27.73
1790,Wallet,498.24,48.71
1791,UPI,210.84,0.74
1792,Card,81.9,44.89
1793,Wallet,144.36,30.01
1794,Wallet,63.96,44.19
1795,Wallet,181.26,39.96
1796,Card,110.04,29.94
1797,Wallet,62.46,38.23
1798,Wallet,255.12,48.35
1799,Wallet,181.26,34.64
1800,Wallet,478.62,45.86
1801,UPI,72.96,0.0
1802,Card,651.6,0.0
1803,UPI,93.74,20.63
1804,Card,182.88,26.53
1805,Card,579.36,20.34
1806,UPI,510.48,18.24
1807,Wallet,72.6,6.0
1808,Wallet,458.88,19.97
1809,Wallet,68.16,0.0
1810,UPI,463.32,0.0
1811,Card,134.28,16.91
1812,Wallet,220.44,12.12
1813,UPI,225.22,37.5
1814,Wallet,226.37,2.76
1815,Card,392.4,0.0
1816,UPI,466.74,14.99
1817,Card,522.54,0.0
1818,UPI,472.86,19.61
1819,UPI,45.84,25.66
1820,Card,427.1,46.93
1821,UPI,367.92,46.42
1822,Card,437.04,25.82
1823,UPI,208.08,1.72
1824,UPI,19.44,0.0
1825,UPI,687.36,0.33
1826,Wallet,264.0,0.0
1827,UPI,345.78,19.53
1828,Card,195.3,23.08
1829,UPI,149.76,4.78
1830,UPI,267.24,27.72
1831,Wallet,193.97,41.1
1832,Card,211.44,0.0
1833,UPI,176.69,44.38
1834,Card,140.69,32.89
1835,Card,478.62,6.63
1836,UPI,200.34,6.04
1837,UPI,460.08,0.0
1838,Card,230.83,12.81
1839,UPI,259.92,41.95
1840,Card,35.46,0.0
1841,Wallet,366.96,0.0
1842,UPI,296.4,0.0
1843,UPI,285.48,10.27
1844,Card,79.63,32.1
1845,UPI,66.12,4.07
1846,Wallet,45.54,29.79
1847,Card,341.4,0.0
1848,UPI,275.04,2.07
1849,UPI,318.82,0.0
1850,Card,362.52,0.0
1851,Wallet,256.32,0.0
1852,UPI,162.0,35.98
1853,Card,219.84,0.0
1854,Wallet,140.4,3.05
1855,Card,538.8,0.0
1856,Card,124.92,42.33
1857,UPI,275.76,0.0
1858,Wallet,331.02,0.0
1859,UPI,579.36,0.0
1860,Card,117.48,39.83
1861,Card,348.66,0.0
1862,Wallet,239.47,32.27
1863,UPI,351.84,7.02
1864,UPI,99.36,4.44
1865,Wallet,315.5,47.98
1866,Wallet,202.44,21.57
1867,Card,279.48,4.56
1868,Card,150.77,8.56
1869,UPI,478.08,17.64
1870,Card,282.48,39.28
1871,Card,68.64,42.05
1872,Card,357.98,34.58
1873,UPI,385.2,33.1
1874,UPI,186.96,35.89
1875,Wallet,20.88,0.0
1876,UPI,262.44,21.16
1877,UPI,304.74,0.0
1878,Wallet,219.12,4.46
1879,Wallet,292.08,0.0
1880,Wallet,60.91,17.82
1881,UPI,448.38,26.96
1882,UPI,280.92,26.19
1883,Card,298.08,9.2
1884,Wallet,267.72,22.86
1885,Wallet,53.42,13.23
1886,UPI,255.74,0.0
1887,Wallet,129.02,26.04
1888,Card,46.26,0.0
1889,Wallet,382.56,29.81
1890,UPI,660.48,23.88
1891,Wallet,447.12,30.62
1892,Wallet,78.84,9.15
1893,Wallet,105.12,8.85
1894,UPI,324.0,44.49
1895,UPI,239.52,35.27
1896,Wallet,388.51,38.03
1897,UPI,331.49,0.0
1898,Wallet,178.27,25.3
1899,UPI,65.52,34.17
1900,UPI,431.14,5.39
1901,Wallet,31.54,0.0
1902,UPI,696.48,4.32
1903,Card,461.16,12.7
1904,Wallet,248.4,46.91
1905,UPI,42.12,32.09
1906,UPI,143.64,0.0
1907,UPI,287.04,0.0
1908,UPI,42.48,1.74
1909,Wallet,260.88,24.01
1910,UPI,261.24,0.0
1911,Card,233.52,0.0
1912,Card,498.24,10.44
1913,Card,714.24,11.24
1914,Wallet,293.58,34.89
1915,Card,325.2,7.05
1916,UPI,260.64,6.8
1917,Wallet,372.6,46.2
1918,Wallet,419.76,32.88
1919,UPI,65.52,11.67
1920,UPI,67.1,20.18
1921,Card,235.15,5.13
1922,Wallet,306.86,36.21
1923,Card,372.96,9.49
1924,UPI,352.08,29.25
1925,Wallet,48.82,0.0
1926,Wallet,202.9,0.0
