driver_id,city,vehicle_type,join_date,rating,experience_years
2205,Chennai,SUV,2022-12-19,4.67,1
2206,Mumbai,Mini,2022-09-11,4.76,9
2207,Hyderabad,SUV,2021-09-22,4.18,9
2208,Chennai,SUV,2021-07-09,3.81,6
2209,Bangalore,Bike,2022-01-03,4.25,2
2210,Kolkata,Auto,2023-12-06,4.19,8
2211,Kolkata,Sedan,2023-05-21,4.43,0
2212,Hyderabad,SUV,2022-10-14,4.13,9
2213,Hyderabad,Mini,2021-11-23,3.9,3
2214,Chennai,SUV,2022-12-22,4.56,9
2215,Chennai,Sedan,2023-07-14,4.62,0
2216,Hyderabad,SUV,2022-03-12,4.47,2
2217,Pune,Auto,2023-10-05,4.53,2
2218,Bangalore,Mini,2021-04-28,3.84,6
2219,Bangalore,SUV,2023-07-01,4.28,4
2220,Kolkata,SUV,2022-05-23,4.98,1
2221,Bangalore,SUV,2021-08-11,4.62,5
2222,Chennai,Sedan,2023-09-23,4.38,3
2223,Mumbai,Auto,2023-03-15,3.9,7
2224,Mumbai,Auto,2021-09-30,3.82,3
2225,Bangalore,SUV,2021-06-29,4.95,2
2226,Bangalore,SUV,2023-05-18,4.31,4
2227,Mumbai,Mini,2021-05-17,4.73,2
2228,Delhi,SUV,2023-09-20,4.68,7
2229,Bangalore,Bike,2022-03-20,4.57,1
2230,Bangalore,SUV,2023-04-17,4.22,9
2231,Kolkata,Sedan,2023-12-24,3.88,8
2232,Bangalore,Sedan,2023-04-20,4.43,5
2233,Hyderabad,Bike,2022-06-13,4.32,2
2234,Bangalore,SUV,2021-05-30,4.13,3
2235,Kolkata,SUV,2021-10-11,4.41,9
2236,Delhi,Auto,2021-11-01,4.63,10
2237,Kolkata,Mini,2021-12-31,4.14,8
2238,Kolkata,SUV,2023-10-24,4.64,5
2239,Pune,Bike,2021-08-29,4.81,2
2240,Chennai,SUV,2023-05-28,4.61,10
2241,Hyderabad,Auto,2022-11-26,4.93,7
2242,Hyderabad,Bike,2022-04-28,3.83,6
2243,Mumbai,Sedan,2021-12-23,4.43,4
2244,Pune,Bike,2022-05-25,4.06,2
2245,Chennai,Sedan,2021-12-08,4.04,2
2246,Chennai,Mini,2021-10-08,4.94,1
2247,Chennai,Sedan,2021-10-26,4.33,9
2248,Delhi,Sedan,2022-07-07,4.84,10
2249,Delhi,SUV,2023-08-31,3.82,8
2250,Bangalore,Bike,2022-06-12,4.42,4
2251,Bangalore,Bike,2023-07-29,3.94,2
2252,Pune,Auto,2021-10-30,4.38,1
2253,Bangalore,Auto,2022-12-21,3.9,2
2254,Pune,SUV,2023-01-01,4.36,6
2255,Hyderabad,Bike,2023-02-04,4.02,4
2256,Chennai,Mini,2023-04-03,3.98,9
2257,Mumbai,Mini,2022-07-10,4.42,8
2258,Bangalore,Mini,2021-07-08,4.44,10
2259,Chennai,Bike,2022-12-23,3.86,9
2260,Bangalore,Bike,2022-07-20,4.93,8
2261,Mumbai,Mini,2022-12-15,3.97,9
2262,Bangalore,Mini,2023-04-26,3.95,7
2263,Kolkata,Auto,2021-06-30,4.34,2
2264,Pune,SUV,2023-11-08,3.95,5
2265,Bangalore,Sedan,2022-10-01,4.92,10
2266,Bangalore,Mini,2021-09-14,4.43,6
2267,Kolkata,Mini,2023-06-13,4.81,6
2268,Mumbai,Auto,2022-07-25,4.09,0
2269,Mumbai,Auto,2022-08-19,4.29,10
2270,Chennai,Auto,2022-10-10,4.71,6
2271,Mumbai,SUV,2023-11-20,4.83,8
2272,Mumbai,Auto,2021-11-14,4.43,1
2273,Bangalore,SUV,2023-03-10,3.82,9
2274,Hyderabad,Bike,2021-06-16,4.35,8
2275,Bangalore,SUV,2023-08-07,4.63,4
2276,Bangalore,Mini,2022-05-27,3.91,1
2277,Kolkata,Mini,2022-11-20,4.48,6
2278,Chennai,SUV,2023-04-20,4.84,10
2279,Pune,Sedan,2022-06-22,4.94,0
2280,Hyderabad,Mini,2022-04-28,4.49,5
2281,Bangalore,SUV,2023-04-11,3.86,0
2282,Chennai,SUV,2022-03-06,3.83,3
2283,Mumbai,Bike,2022-12-21,4.2,3
2284,Pune,Mini,2023-03-24,3.97,10
2285,Chennai,SUV,2021-04-10,3.88,4
2286,Pune,Sedan,2022-06-05,4.43,9
2287,Pune,Bike,2023-12-06,4.5,7
2288,Hyderabad,Bike,2023-09-07,3.95,0
2289,Chennai,SUV,2023-07-04,3.85,10
2290,Delhi,Auto,2023-09-06,4.81,7
2291,Mumbai,SUV,2022-07-17,3.94,9
2292,Mumbai,Mini,2021-10-02,4.41,3
2293,Hyderabad,Auto,2022-09-14,4.77,5
2294,Kolkata,Sedan,2021-08-18,4.9,7
2295,Pune,Mini,2023-10-21,4.53,10
2296,Bangalore,Sedan,2023-01-19,4.46,1
2297,Chennai,Bike,2021-12-17,4.29,0
2298,Pune,Mini,2022-07-02,4.86,0
2299,Pune,Sedan,2023-06-12,4.99,3
2300,Bangalore,SUV,2022-02-07,4.25,2
2301,Chennai,Mini,2023-06-15,4.98,6
2302,Kolkata,SUV,2022-10-02,4.23,3
2303,Pune,Auto,2021-11-04,4.33,9
2304,Chennai,SUV,2023-08-21,4.2,4
2305,Kolkata,Mini,2023-11-25,4.34,3
2306,Hyderabad,Sedan,2021-06-08,4.78,0
2307,Delhi,SUV,2021-10-06,4.45,5
2308,Delhi,SUV,2022-01-18,4.71,8
2309,Mumbai,Auto,2023-12-12,4.87,4
2310,Hyderabad,Bike,2021-09-28,4.15,2
2311,Kolkata,Mini,2023-08-24,4.94,0
2312,Kolkata,SUV,2023-04-16,4.88,9
2313,Chennai,Bike,2022-12-29,3.94,5
2314,Pune,Sedan,2022-12-24,4.77,2
2315,Pune,Sedan,2022-01-14,4.44,1
2316,Pune,Mini,2021-10-13,4.27,10
2317,Pune,SUV,2021-11-04,4.29,3
2318,Chennai,Bike,2023-07-07,4.26,3
2319,Delhi,Sedan,2022-05-12,4.22,7
2320,Delhi,Mini,2021-10-26,4.95,4
2321,Chennai,Auto,2023-04-13,4.41,7
2322,Kolkata,Mini,2022-10-03,4.11,1
2323,Pune,Mini,2023-03-06,4.78,0
2324,Chennai,Sedan,2023-02-21,4.53,7
2325,Kolkata,Sedan,2022-02-14,4.14,10
2326,Bangalore,Bike,2023-09-23,4.64,7
2327,Chennai,Mini,2022-04-09,4.92,8
2328,Delhi,Auto,2023-02-04,4.32,6
2329,Bangalore,Auto,2023-08-22,4.75,8
2330,Chennai,Bike,2022-09-07,4.31,4
2331,Bangalore,Auto,2023-04-12,4.58,4
2332,Pune,Sedan,2022-04-29,4.49,6
2333,Bangalore,Sedan,2023-05-04,4.42,6
2334,Mumbai,Auto,2023-10-28,4.44,5
2335,Mumbai,Auto,2021-07-23,4.87,0
2336,Chennai,Auto,2021-04-20,4.52,9
2337,Pune,Bike,2021-10-25,4.08,3
2338,Kolkata,Sedan,2021-11-30,3.96,9
2339,Hyderabad,Auto,2022-12-24,4.22,0
2340,Bangalore,Sedan,2021-08-08,4.92,10
2341,Mumbai,Mini,2023-08-09,4.48,4
2342,Delhi,Bike,2021-09-02,3.86,10
2343,Hyderabad,Mini,2021-10-06,4.27,6
2344,Hyderabad,Sedan,2023-05-07,3.84,7
2345,Kolkata,Bike,2022-11-28,4.32,9
2346,Delhi,Bike,2023-03-08,4.63,2
2347,Kolkata,Auto,2021-12-06,4.58,5
2348,Pune,SUV,2021-10-19,4.24,2
2349,Delhi,SUV,2022-04-01,4.13,6
2350,Bangalore,SUV,2022-01-04,4.86,9
2351,Chennai,Mini,2022-06-16,4.38,4
2352,Mumbai,SUV,2023-12-03,3.87,6
2353,Mumbai,Auto,2022-07-17,3.82,1
2354,Kolkata,Bike,2021-04-24,4.08,6
2355,Mumbai,Mini,2022-02-06,4.52,10
2356,Chennai,Mini,2022-03-09,4.67,9
2357,Delhi,Sedan,2023-07-14,3.94,10
2358,Hyderabad,Sedan,2022-10-23,4.74,7
2359,Kolkata,Sedan,2021-06-01,4.05,3
2360,Delhi,Mini,2022-03-18,4.66,1
2361,Hyderabad,Bike,2023-09-18,3.98,7
2362,Pune,Auto,2023-08-17,4.2,5
2363,Hyderabad,Auto,2022-05-27,3.99,10
2364,Kolkata,Sedan,2022-08-01,4.46,7
2365,Hyderabad,Sedan,2023-10-27,4.18,0
2366,Kolkata,Mini,2023-06-27,4.41,9
2367,Mumbai,Auto,2022-05-08,3.84,6
2368,Mumbai,Mini,2022-02-14,4.21,9
2369,Pune,Auto,2022-07-21,4.92,8
2370,Hyderabad,Sedan,2023-05-31,4.83,2
2371,Chennai,Auto,2021-04-28,4.92,5
2372,Bangalore,Mini,2022-12-11,3.9,5
2373,Kolkata,Bike,2021-05-26,4.48,7
2374,Bangalore,Mini,2022-03-14,3.91,0
2375,Hyderabad,Mini,2022-10-27,4.42,8
2376,Kolkata,SUV,2021-05-12,4.72,4
2377,Delhi,Mini,2022-12-08,4.63,0
2378,Mumbai,SUV,2023-03-08,4.72,1
2379,Mumbai,Sedan,2023-10-23,4.41,8
2380,Delhi,SUV,2023-12-31,3.94,5
2381,Bangalore,Mini,2022-05-12,4.0,0
2382,Chennai,Auto,2023-03-29,4.16,2
2383,Chennai,Auto,2022-10-24,3.83,7
2384,Chennai,Mini,2023-10-01,4.83,9
2385,Mumbai,SUV,2021-05-29,3.85,9
2386,Chennai,Sedan,2023-02-25,4.5,3
2387,Delhi,Auto,2023-03-03,3.86,6
2388,Hyderabad,Bike,2022-10-26,4.13,2
2389,Delhi,Sedan,2021-11-22,4.66,9
2390,Delhi,SUV,2023-08-17,3.99,2
2391,Kolkata,Mini,2023-11-25,3.81,5
2392,Kolkata,SUV,2021-08-21,3.87,8
2393,Pune,Mini,2021-11-04,4.31,8
2394,Delhi,Bike,2021-04-16,4.75,5
2395,Hyderabad,SUV,2023-05-10,4.54,0
2396,Pune,Sedan,2022-05-09,4.31,1
2397,Pune,Sedan,2022-04-22,4.13,8
2398,Kolkata,Sedan,2021-10-03,4.74,10
2399,Hyderabad,Mini,2022-10-16,4.48,3
2400,Delhi,Auto,2022-12-25,4.43,7
2401,Mumbai,Auto,2021-12-31,3.95,2
2402,Chennai,Sedan,2023-07-21,4.86,1
2403,Mumbai,SUV,2021-04-29,3.97,10
2404,Kolkata,Mini,2023-05-16,4.33,7
2405,Chennai,Auto,2022-02-28,4.52,2
2406,Kolkata,Bike,2022-12-18,3.89,9
2407,Delhi,Sedan,2023-07-08,4.59,1
2408,Pune,Sedan,2021-05-30,4.87,7
2409,Kolkata,Bike,2021-08-25,4.07,0
2410,Kolkata,Auto,2023-02-01,4.67,1
2411,Pune,Bike,2021-11-05,4.96,8
2412,Mumbai,Mini,2023-08-04,4.93,3
2413,Delhi,Sedan,2022-02-28,4.87,7
2414,Delhi,Bike,2023-01-23,3.99,4
2415,Hyderabad,SUV,2021-09-03,4.1,3
2416,Bangalore,Auto,2023-10-09,3.9,6
2417,Chennai,Mini,2023-04-13,4.68,5
2418,Mumbai,Sedan,2021-12-08,4.61,2
2419,Mumbai,Sedan,2021-07-24,4.42,8
2420,Delhi,Bike,2021-12-19,3.86,7
2421,Delhi,Mini,2023-01-02,4.4,10
2422,Delhi,Sedan,2022-07-26,4.92,9
2423,Kolkata,Auto,2022-02-04,4.47,9
2424,Hyderabad,Sedan,2021-04-23,4.85,8
2425,Mumbai,Sedan,2023-10-14,4.59,0
2426,Hyderabad,Auto,2023-12-15,3.92,2
2427,Hyderabad,Mini,2021-11-15,4.1,5
2428,Kolkata,Auto,2021-08-11,4.45,1
2429,Pune,Bike,2021-06-06,3.83,8
2430,Kolkata,Mini,2022-11-09,4.98,9
2431,Bangalore,Auto,2021-06-28,4.01,4
2432,Bangalore,SUV,2022-09-12,4.07,5
2433,Pune,Mini,2023-04-16,3.94,9
2434,Chennai,Mini,2022-08-12,4.42,7
2435,Kolkata,Sedan,2021-12-16,4.6,6
2436,Pune,SUV,2022-03-01,5.0,9
2437,Kolkata,Bike,2022-11-22,4.47,0
2438,Pune,SUV,2022-04-16,4.69,5
2439,Chennai,Auto,2023-04-02,4.34,6
2440,Delhi,SUV,2021-06-29,4.05,7
2441,Chennai,Sedan,2021-06-02,3.84,7
2442,Delhi,Auto,2021-04-27,4.59,10
2443,Chennai,Sedan,2022-04-05,4.32,4
2444,Hyderabad,Auto,2023-09-14,3.84,1
2445,Kolkata,SUV,2023-01-04,3.95,7
2446,Mumbai,Mini,2023-06-15,4.93,3
2447,Bangalore,SUV,2023-12-01,4.28,6
2448,Bangalore,Bike,2023-12-13,4.23,0
2449,Bangalore,Bike,2023-04-24,4.72,3
2450,Pune,Sedan,2021-04-06,3.85,10
2451,Mumbai,Bike,2021-11-12,4.47,9
2452,Pune,Auto,2021-11-20,4.0,2
2453,Kolkata,Auto,2022-06-21,3.97,8
2454,Chennai,Bike,2022-03-24,3.81,5
2455,Hyderabad,Mini,2023-01-07,4.0,5
2456,Pune,Bike,2021-11-05,4.52,2
2457,Delhi,SUV,2021-07-25,4.28,2
2458,Delhi,Auto,2023-03-10,4.57,2
2459,Mumbai,Sedan,2022-10-11,4.33,3
2460,Kolkata,Sedan,2022-11-21,3.85,3
2461,Kolkata,SUV,2022-07-17,4.14,5
2462,Bangalore,SUV,2023-07-15,4.58,10
2463,Kolkata,Mini,2023-02-05,4.66,1
2464,Delhi,Auto,2023-05-22,4.34,5
2465,Bangalore,Sedan,2023-04-29,4.51,3
2466,Chennai,Mini,2022-04-19,4.68,5
2467,Bangalore,SUV,2022-03-04,4.76,8
2468,Mumbai,Mini,2022-04-01,4.63,1
2469,Bangalore,Mini,2021-10-25,4.37,3
2470,Bangalore,Auto,2022-12-07,3.91,3
2471,Hyderabad,Sedan,2023-06-15,4.21,10
2472,Delhi,Mini,2023-12-31,4.82,6
2473,Delhi,SUV,2023-10-04,3.81,10
2474,Kolkata,Auto,2023-02-23,4.49,1
2475,Kolkata,Auto,2021-05-14,4.85,2
2476,Bangalore,Mini,2023-07-25,4.31,0
2477,Mumbai,Bike,2023-11-12,3.94,10
2478,Bangalore,Sedan,2023-01-17,4.47,3
2479,Bangalore,Auto,2022-10-20,4.35,8
2480,Delhi,Sedan,2021-11-11,4.99,3
2481,Kolkata,SUV,2023-08-05,4.59,6
2482,Chennai,Bike,2021-05-31,4.47,8
2483,Mumbai,SUV,2022-04-12,4.8,6
2484,Bangalore,SUV,2023-06-13,4.74,1
2485,Kolkata,Mini,2023-08-09,4.33,4
2486,Delhi,Bike,2021-12-14,4.57,4
2487,Mumbai,Auto,2021-09-29,4.57,4
2488,Pune,SUV,2023-11-06,3.92,4
2489,Pune,Auto,2021-10-10,3.91,1
2490,Hyderabad,Bike,2021-08-05,3.83,1
2491,Mumbai,Mini,2022-04-25,4.14,2
2492,Delhi,Mini,2021-07-05,4.75,0
2493,Bangalore,Auto,2022-11-03,3.81,8
2494,Chennai,Sedan,2022-06-15,4.03,10
2495,Mumbai,Bike,2023-07-11,4.66,6
2496,Delhi,SUV,2022-07-25,4.35,0
2497,Hyderabad,Auto,2023-12-02,4.96,9
2498,Delhi,SUV,2023-01-26,4.59,0
2499,Delhi,Sedan,2023-09-04,3.9,1
2500,Kolkata,Mini,2021-09-06,4.87,6
2501,Hyderabad,Mini,2023-02-18,4.26,10
2502,Mumbai,Auto,2022-11-22,4.53,6
2503,Mumbai,Bike,2023-10-20,4.38,6
2504,Kolkata,Mini,2021-11-12,4.35,4
2505,Chennai,Auto,2023-11-30,4.32,10
2506,Bangalore,Bike,2022-07-13,4.28,4
2507,Kolkata,SUV,2021-12-13,4.57,5
2508,Bangalore,Sedan,2021-05-02,4.72,0
2509,Mumbai,SUV,2021-09-11,3.92,1
2510,Bangalore,Sedan,2022-08-02,4.8,0
2511,Delhi,Bike,2023-06-06,4.7,7
2512,Chennai,Auto,2022-08-20,4.29,1
2513,Hyderabad,SUV,2023-01-30,4.12,3
2514,Delhi,Bike,2022-02-06,4.58,7
2515,Pune,Mini,2022-11-13,4.71,3
2516,Kolkata,SUV,2021-05-07,4.45,4
2517,Hyderabad,Auto,2022-06-21,4.62,1
2518,Pune,Mini,2022-07-14,4.17,10
2519,Mumbai,Auto,2021-07-13,4.24,2
2520,Bangalore,Auto,2022-06-05,3.93,9
2521,Bangalore,Auto,2022-12-17,3.94,0
2522,Delhi,Mini,2021-05-14,4.01,9
2523,Kolkata,Mini,2021-05-10,4.34,10
2524,Delhi,SUV,2021-09-02,3.82,6
2525,Delhi,SUV,2022-10-02,4.97,2
2526,Delhi,Mini,2023-02-03,4.74,4
2527,Delhi,Auto,2023-06-29,4.6,1
2528,Mumbai,Auto,2022-03-07,4.02,7
2529,Bangalore,Auto,2023-05-31,3.94,7
2530,Chennai,SUV,2022-10-13,4.35,9
2531,Hyderabad,Bike,2021-07-17,4.84,9
2532,Chennai,SUV,2022-04-10,4.57,5
2533,Kolkata,Auto,2023-07-16,3.84,9
2534,Hyderabad,SUV,2022-01-03,4.43,10
2535,Bangalore,Mini,2022-07-06,4.18,2
2536,Hyderabad,Auto,2022-01-12,3.8,8
2537,Hyderabad,Auto,2023-09-11,4.66,0
2538,Mumbai,SUV,2022-08-01,4.77,2
2539,Pune,Bike,2021-06-28,4.23,5
2540,Delhi,Sedan,2022-09-19,4.34,6
2541,Pune,Sedan,2022-02-19,4.73,9
2542,Kolkata,Sedan,2022-06-18,4.28,0
2543,Pune,Bike,2023-01-17,4.66,10
2544,Pune,Sedan,2022-09-26,4.83,8
2545,Delhi,Mini,2022-06-17,4.75,6
2546,Bangalore,SUV,2023-06-11,4.96,5
2547,Kolkata,SUV,2022-01-12,4.06,1
2548,Pune,SUV,2023-11-02,4.2,5
2549,Bangalore,Sedan,2022-12-01,4.27,0
2550,Hyderabad,SUV,2023-09-05,3.97,9
2551,Delhi,Sedan,2022-03-17,4.41,8
2552,Kolkata,SUV,2021-12-29,4.42,1
2553,Bangalore,Bike,2023-01-04,4.5,5
2554,Hyderabad,SUV,2021-09-26,3.89,10
2555,Mumbai,Sedan,2022-04-17,4.88,3
2556,Bangalore,Bike,2023-09-05,4.12,5
2557,Bangalore,Mini,2023-04-24,4.86,1
2558,Hyderabad,Bike,2023-06-23,4.02,8
2559,Kolkata,SUV,2021-04-09,4.69,2
2560,Kolkata,Bike,2023-11-05,4.98,5
2561,Delhi,Bike,2022-06-17,4.53,5
2562,Bangalore,Mini,2022-09-27,4.88,8
2563,Bangalore,Sedan,2023-09-16,4.85,10
2564,Kolkata,Mini,2021-04-17,4.62,0
2565,Hyderabad,Bike,2021-07-04,4.65,1
2566,Bangalore,SUV,2021-10-16,3.87,4
2567,Bangalore,Sedan,2022-10-31,3.96,1
2568,Hyderabad,Auto,2022-06-15,4.4,8
2569,Delhi,Mini,2023-04-10,4.55,9
2570,Kolkata,Bike,2021-11-05,4.03,6
2571,Mumbai,Bike,2023-01-13,4.3,9
2572,Pune,Sedan,2022-04-25,3.8,7
2573,Pune,Mini,2022-03-12,4.7,0
2574,Mumbai,Bike,2023-05-14,4.25,9
2575,Bangalore,Auto,2022-02-09,4.01,5
2576,Mumbai,SUV,2022-01-15,4.61,8
2577,Bangalore,Auto,2023-12-05,4.25,7
2578,Hyderabad,SUV,2023-08-10,4.3,8
2579,Chennai,Mini,2023-08-16,4.7,4
2580,Hyderabad,Mini,2021-09-24,4.25,2
2581,Pune,Sedan,2023-02-01,4.3,2
2582,Hyderabad,Mini,2023-04-20,4.43,4
2583,Delhi,Mini,2023-11-02,3.97,2
2584,Delhi,Bike,2023-10-19,4.15,7
2585,Bangalore,Mini,2022-06-17,4.09,1
2586,Mumbai,Auto,2023-11-14,3.91,5
2587,Pune,Bike,2023-05-13,3.98,4
2588,Chennai,SUV,2023-11-28,3.85,3
2589,Hyderabad,Sedan,2021-10-21,4.07,5
2590,Hyderabad,SUV,2022-08-03,4.88,4
2591,Bangalore,Bike,2021-07-15,4.09,9
2592,Mumbai,Bike,2023-05-30,4.09,7
2593,Pune,Auto,2023-09-16,4.14,10
2594,Mumbai,SUV,2023-05-04,4.94,3
2595,Mumbai,Bike,2022-08-31,3.98,6
2596,Chennai,Sedan,2022-08-10,3.82,9
2597,Mumbai,Mini,2023-04-02,4.73,8
2598,Bangalore,SUV,2023-07-02,4.44,1
2599,Bangalore,Sedan,2023-02-20,4.44,10
2600,Chennai,Bike,2021-06-16,4.12,0
2601,Kolkata,SUV,2023-10-10,3.81,7
2602,Bangalore,SUV,2022-04-14,4.41,10
2603,Mumbai,Sedan,2021-09-12,4.22,5
2604,Bangalore,Sedan,2023-05-17,4.48,5
2605,Hyderabad,Sedan,2022-01-24,4.84,1
2606,Delhi,SUV,2021-08-07,4.32,1
2607,Mumbai,Auto,2023-05-26,3.95,0
2608,Chennai,Bike,2022-08-22,4.69,3
2609,Delhi,Mini,2021-04-16,4.35,7
2610,Mumbai,Auto,2022-01-23,4.57,4
2611,Kolkata,Auto,2022-11-16,4.79,9
2612,Bangalore,SUV,2021-11-09,4.11,8
2613,Pune,SUV,2023-03-07,4.32,9
2614,Delhi,Mini,2021-08-12,3.81,8
2615,Chennai,Mini,2021-08-12,3.8,4
2616,Pune,SUV,2022-10-12,4.35,3
2617,Delhi,Sedan,2023-01-07,4.84,8
2618,Chennai,Sedan,2022-10-24,4.32,9
2619,Mumbai,Sedan,2022-11-02,4.55,2
2620,Hyderabad,Sedan,2021-05-14,4.73,5
2621,Pune,Bike,2021-12-02,4.94,0
2622,Chennai,Auto,2022-09-26,4.73,4
2623,Pune,Auto,2021-10-14,4.18,6
2624,Kolkata,Bike,2022-08-30,3.93,3
2625,Hyderabad,Sedan,2022-02-05,4.2,6
2626,Pune,Sedan,2022-12-20,4.6,5
2627,Kolkata,Mini,2022-05-09,4.28,3
2628,Pune,Mini,2021-05-29,4.02,2
2629,Pune,Sedan,2023-09-15,4.31,4
2630,Bangalore,SUV,2021-11-23,4.82,7
2631,Pune,Bike,2023-10-05,4.29,5
2632,Chennai,Bike,2022-09-15,3.85,2
2633,Hyderabad,Auto,2023-03-23,4.93,5
2634,Kolkata,Sedan,2022-02-22,4.26,0
2635,Mumbai,Bike,2022-12-29,5.0,10
2636,Bangalore,Sedan,2022-05-19,3.98,10
2637,Pune,Mini,2021-10-13,4.94,7
2638,Hyderabad,Sedan,2021-09-29,3.94,2
2639,Chennai,SUV,2022-10-15,4.21,1
2640,Chennai,Bike,2023-03-18,4.86,0
2641,Delhi,Auto,2023-11-30,4.77,6
2642,Delhi,Sedan,2022-08-31,3.83,1
2643,Mumbai,Auto,2022-10-03,4.82,4
2644,Bangalore,SUV,2023-03-24,4.97,2
2645,Hyderabad,Mini,2023-04-27,4.77,9
2646,Chennai,SUV,2022-08-20,4.45,1
2647,Bangalore,Sedan,2023-08-26,3.88,2
2648,Bangalore,Mini,2021-11-28,4.52,6
2649,Delhi,Auto,2022-05-01,3.88,3
2650,Mumbai,Mini,2021-09-01,4.77,5
2651,Mumbai,Auto,2022-12-05,4.23,8
2652,Hyderabad,Auto,2023-05-25,4.09,1
2653,Bangalore,SUV,2022-08-06,4.3,6
2654,Chennai,Mini,2023-10-24,4.57,4
2655,Bangalore,Mini,2022-07-14,4.42,4
2656,Delhi,SUV,2021-08-07,3.85,0
2657,Delhi,Bike,2021-12-07,4.41,9
2658,Bangalore,Bike,2023-09-14,4.68,6
2659,Hyderabad,Sedan,2023-03-22,4.13,4
2660,Bangalore,Bike,2022-06-04,4.45,7
2661,Kolkata,Mini,2023-02-05,4.63,3
2662,Mumbai,Sedan,2021-05-30,4.93,1
2663,Chennai,Bike,2023-02-27,4.34,7
2664,Mumbai,Mini,2022-03-23,4.35,9
2665,Kolkata,Sedan,2022-05-04,4.69,7
2666,Delhi,Sedan,2023-07-17,4.91,1
2667,Mumbai,Sedan,2021-12-24,4.28,4
2668,Mumbai,Auto,2022-08-14,4.81,9
2669,Chennai,Mini,2022-02-03,4.57,0
2670,Pune,SUV,2023-04-16,4.6,6
2671,Mumbai,Bike,2023-10-20,4.34,4
2672,Hyderabad,SUV,2021-10-10,4.94,9
2673,Bangalore,Sedan,2023-08-30,4.22,4
2674,Hyderabad,Bike,2021-06-06,4.81,10
2675,Bangalore,Bike,2023-07-09,4.95,1
2676,Delhi,Bike,2021-12-21,3.99,8
2677,Chennai,Mini,2022-05-12,4.23,4
2678,Pune,Bike,2021-09-23,4.76,2
2679,Hyderabad,Auto,2022-11-13,3.88,2
2680,Pune,Auto,2021-07-19,4.14,4
2681,Delhi,Bike,2022-09-22,3.89,4
2682,Chennai,Sedan,2022-12-18,4.76,2
2683,Hyderabad,Sedan,2021-12-07,4.82,4
2684,Hyderabad,Auto,2023-11-27,3.83,9
2685,Chennai,Auto,2022-12-03,3.88,7
2686,Pune,Sedan,2022-02-10,4.1,9
2687,Hyderabad,Bike,2021-08-01,4.86,4
2688,Pune,Sedan,2023-04-21,4.29,10
2689,Chennai,Bike,2022-03-16,4.69,0
2690,Pune,SUV,2021-04-27,4.27,8
2691,Chennai,Bike,2024-01-01,3.84,1
2692,Delhi,Auto,2021-10-22,3.85,4
2693,Pune,Bike,2021-10-30,4.01,7
2694,Mumbai,Bike,2023-01-22,4.65,10
2695,Mumbai,SUV,2021-12-25,4.77,3
2696,Pune,Bike,2021-04-06,4.93,10
2697,Bangalore,Bike,2023-01-13,4.18,6
2698,Hyderabad,SUV,2023-07-12,4.6,9
2699,Mumbai,SUV,2022-12-15,4.39,3
2700,Pune,SUV,2022-04-24,4.22,4
2701,Hyderabad,Sedan,2021-06-10,4.52,0
2702,Bangalore,Bike,2022-05-20,4.2,6
2703,Mumbai,SUV,2023-05-18,4.24,9
2704,Delhi,Mini,2023-11-12,4.4,9
2705,Hyderabad,Auto,2023-11-02,4.6,4
2706,Kolkata,Bike,2022-06-20,4.09,9
2707,Chennai,Auto,2021-07-16,4.5,10
2708,Delhi,SUV,2023-04-10,4.38,7
2709,Bangalore,Bike,2022-10-31,4.98,1
2710,Bangalore,Bike,2021-12-06,3.99,0
2711,Mumbai,Sedan,2021-10-06,4.59,3
2712,Chennai,Bike,2023-09-03,4.26,5
2713,Hyderabad,Sedan,2023-07-17,4.39,7
2714,Delhi,SUV,2022-10-20,4.89,1
2715,Kolkata,Bike,2022-09-14,3.83,10
2716,Bangalore,Bike,2023-04-24,3.84,6
2717,Pune,Sedan,2023-08-20,4.64,7
2718,Pune,Auto,2022-03-29,4.04,7
2719,Chennai,Sedan,2022-01-03,3.9,10
2720,Bangalore,Sedan,2023-09-23,4.68,10
2721,Pune,Auto,2022-07-20,4.17,4
2722,Mumbai,Mini,2022-06-26,4.76,6
2723,Delhi,Sedan,2023-03-22,4.15,3
2724,Chennai,Sedan,2022-04-10,4.54,5
2725,Mumbai,Mini,2022-04-28,3.94,1
2726,Mumbai,Auto,2022-12-08,3.92,4
2727,Pune,SUV,2021-12-27,4.33,1
2728,Chennai,SUV,2021-06-05,4.2,1
2729,Hyderabad,Auto,2023-04-06,4.1,0
2730,Kolkata,Bike,2021-12-13,4.73,10
2731,Delhi,Sedan,2021-04-21,4.91,1
2732,Pune,SUV,2021-08-27,4.76,2
2733,Hyderabad,Sedan,2021-08-12,4.31,2
2734,Hyderabad,SUV,2021-12-26,4.23,0
2735,Kolkata,Mini,2022-10-03,4.67,4
2736,Mumbai,Mini,2023-11-15,4.65,6
2737,Chennai,Mini,2022-10-25,4.77,6
2738,Mumbai,Auto,2022-05-28,4.13,6
2739,Hyderabad,Mini,2022-11-18,4.55,0
2740,Pune,SUV,2023-08-26,4.35,8
2741,Delhi,Auto,2022-05-24,3.95,4
2742,Kolkata,Auto,2022-10-09,4.09,5
2743,Chennai,Mini,2023-07-17,4.43,0
2744,Chennai,Bike,2022-08-30,4.53,10
2745,Hyderabad,Auto,2021-09-03,3.91,2
